Tweet ID,Fecha de Publicación,Tweet Texto,Comentario,Comentario Limpio,Tweet Texto Limpio,Tema Principal,Tema Secundario,Rating_comentario,Rating_post,Categoria_comentario,Categoria_post
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Malparido,  echando quincha con su mozo fico Miami.",malparido   echando quincha su mozo fico miami,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Excelente !!! Hay que posicionar a Cartagena en el mundo. !!!!@dumek_turbay,excelente hay que posicionar a cartagena mundo dumekturbay,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Su mujer y sus hijos como van en la agenda? Con quien tienen audiencia?,su mujer sus hijos como van agenda quien tienen audiencia,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Que asco, todo calculado.",que asco todo calculado,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Dumek tiene agenda en EEUU, se las hizo. jajaaja",dumek tiene agenda eeuu hizo jajaaja,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Decepción,decepción,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Navega por la cuadrícula para descubrir gemas y vive la emoción de los juegos de casino en el Casino Online de Stake.,navega cuadrícula descubrir gemas vive emoción juegos casino casino online stake,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Todo estaba fríamente calculado,todo estaba fríamente calculado,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Descarado!,descarado,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Ja ja pero que cinismo a nivel olímpico!,ja ja pero que cinismo a nivel olímpico,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,2,1,Negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Nos ves caras de idiotas, Dumek?",nos ves caras idiotas dumek,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",La casta paseando y el pueblo mamando. Hemos normalizado el abuso de los políticos.,casta paseando pueblo mamando hemos normalizado abuso políticos,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Que el evento haya empatado con la final de la copa, no es culpa del señor, que al parecer se fue de vacaciones pagas por los contribuyentes...",que evento haya empatado final copa no culpa señor que parecer fue vacaciones pagas contribuyentes,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Toda una belleza!,toda belleza,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Bulto de sal, deshonesto, tus hijos y tu mujer se tomaron el día cívico o ellos también están en viaje de negocios?",bulto sal deshonesto tus hijos tu mujer tomaron día cívico ellos también están viaje negocios,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","No joda, que descaro el Tuyo sea serio y Respeta al Pueblo Cartagenero.",no joda que descaro tuyo sea serio respeta pueblo cartagenero,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,4,1,Positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Precisito,precisito,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Alca, traiga resultados tangibles y concretos, sino, esa ida a Miami a la final de la copa América será mal vista y cuestionada por muchos.",alca traiga resultados tangibles concretos sino esa ida a miami a final copa américa será mal vista cuestionada muchos,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,2,1,Negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Bendiciones y éxitos.,bendiciones éxitos,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Ajá que más pa ve?,ajá que más pa ve,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,2,1,Negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Jajajajaja habrá alguien más cínico que usted?,jajajajaja habrá alguien más cínico que usted,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,2,1,Negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Ven a recoger tus pantallas.,ven a recoger tus pantallas,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Dónde está la prueba de que fue programado hace dos meses o solo basta con creerle a pinocho hipócrita!,dónde está prueba que fue programado hace dos meses solo basta creerle a pinocho hipócrita,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Muy oportuno.,muy oportuno,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Vergüenza!.,vergüenza,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Si Luis, Monte la evidencia de hace dos meses.",si luis monte evidencia hace dos meses,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",NO ACLARES QUE OSCURECES.,no aclares que oscureces,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,2,1,Negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Increíble. Preciso !!!!! Eso estaba preogramado . En Cartagena deben hacerle revocatoria,increíble preciso eso estaba preogramado cartagena deben hacerle revocatoria,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Señores W ya llamaron a este vago que se fue con toda su familia a la final con recursos de los cartageneros mientras les quitó el día cívico?,señores w ya llamaron a vago que fue toda su familia a final recursos cartageneros mientras les quitó día cívico,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Ya lo llamaron para ver si está trabajando en su despacho?,ya lo llamaron ver si está trabajando su despacho,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Lea los comentarios,  nadie le cree",lea comentarios   nadie le cree,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,1,1,Muy negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Jajajajaja este si quedó campeón de la conchudez....,jajajajaja si quedó campeón conchudez,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ","Ese truco viejo de los políticos que hacen coincidir las fechas de sus viajes de ""trabajo"" con eventos que casualmente se realizan en la fecha y ciudad. Lo vemos todo el tiempo con congresistas.",ese truco viejo políticos que hacen coincidir fechas sus viajes trabajo eventos que casualmente realizan fecha ciudad lo vemos todo tiempo congresistas,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Y para la agenda se llevo la familia? No crea tan marica su gente,agenda llevo familia no crea tan marica su gente,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,2,1,Negativo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Amanecerá y veremos....,amanecerá veremos,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812831308155892145,2024-07-15,"Buenos días. Esta es una agenda programada hace dos meses gracias a la oficina de Cooperación Internacional de 
@AlcaldiaCTG
, al hoy canciller 
@LuisGMurillo
, y a nuestra cónsul cartagenera de origen palenquero, 
@kandya_obezo
. ",Payaso,payaso,Buenos días agenda programada hace dos meses gracias a oficina Cooperación Internacional  AlcaldiaCTG  hoy canciller  LuisGMurillo  a nuestra cónsul cartagenera origen palenquero  kandyaobezo,Alcaldía,Cooperación internacional,4,1,Positivo,Muy negativo
1812866188638044619,2024-07-15,"Agenda bilateral, 
#Cartagena
 - 
#EstadosUnidos
, primera jornada. Transmisión de conocimiento y experiencias para tener un Cuerpo de Salvavidas de talla internacional. ¡AVANZAMOS!
Es esa su agenda y justificación para viajar a Estados Unidos con la plata de los cartageneros? Es decir q el partido de la selección y su viaje a Miami fue solo coincidencia? Señor deje d burlarse tan descaradamente del pueblo.
En cruz roja seccional Bolivar hay un grupo que necesita de estos conocimientos
Jajajaj busco cualquier pendejda para justificar ""su día  civico""
@QuinteroCalle
  ve pa que te enseñen ! Administrar una ciudad  jajaja 
Nojodaaaaaaaa hay que ver todo este show. Resultados de la salida en esta red, hay que justificar. Wao!
Caballo 
Tan marica el Dumek...
No contaba con su astucia.
Mejor me jajjajajajaja
EXCELENTE DUMEK LOS ARDIDOS QUE TE CRITICAN SEGURO NI TEABAJAN
MIAMI TIENE MUCHO PARA ENSEÑAR Y PONER EN PRACTICA EN CARTAGENA
Transmisión de conocimientos.. 
Nos creen pendejos estos berracos.. 
Jajajaja, que conchudez
Este sujeto, D Turbay, escupió EL DÍA CÍVICO; pero reveló los Viles de la tradición.
TODO para sus Vicios,Lujos,Despilfarros..
El resto de la población a SUDAR y padecer sus arbitrariedades.
Sus burócratas ofician de lamezuelas;
El resto de la población son sus ESCLAVOS.",Muy HP:,muy hp,Agenda bilateral  Cartagena    EstadosUnidos  primera jornada Transmisión conocimiento experiencias tener Cuerpo Salvavidas talla internacional AVANZAMOS  esa su agenda justificación viajar a Estados Unidos plata cartageneros decir q partido selección su viaje a Miami fue solo coincidencia Señor deje d burlarse tan descaradamente pueblo  cruz roja seccional Bolivar hay grupo que necesita estos conocimientos  Jajajaj busco cualquier pendejda justificar su día   civico  QuinteroCalle    ve pa que te enseñen Administrar ciudad   jajaja  Nojodaaaaaaaa hay que ver todo show Resultados salida red hay que justificar Wao  Caballo  Tan marica Dumek  No contaba su astucia  Mejor me jajjajajajaja  EXCELENTE DUMEK ARDIDOS QUE TE CRITICAN SEGURO NI TEABAJAN  MIAMI TIENE MUCHO ENSEÑAR PONER PRACTICA CARTAGENA  Transmisión conocimientos  Nos creen pendejos estos berracos  Jajajaja que conchudez  sujeto D Turbay escupió DÍA CÍVICO pero reveló Viles tradición  TODO sus Vicios Lujos Despilfarros  resto población a SUDAR padecer sus arbitrariedades  Sus burócratas ofician lamezuelas  resto población sus ESCLAVOS,Salvavidas,Cooperación internacional,5,1,Muy positivo,Muy negativo
1812866188638044619,2024-07-15,"Agenda bilateral, 
#Cartagena
 - 
#EstadosUnidos
, primera jornada. Transmisión de conocimiento y experiencias para tener un Cuerpo de Salvavidas de talla internacional. ¡AVANZAMOS!
Es esa su agenda y justificación para viajar a Estados Unidos con la plata de los cartageneros? Es decir q el partido de la selección y su viaje a Miami fue solo coincidencia? Señor deje d burlarse tan descaradamente del pueblo.
En cruz roja seccional Bolivar hay un grupo que necesita de estos conocimientos
Jajajaj busco cualquier pendejda para justificar ""su día  civico""
@QuinteroCalle
  ve pa que te enseñen ! Administrar una ciudad  jajaja 
Nojodaaaaaaaa hay que ver todo este show. Resultados de la salida en esta red, hay que justificar. Wao!
Caballo 
Tan marica el Dumek...
No contaba con su astucia.
Mejor me jajjajajajaja
EXCELENTE DUMEK LOS ARDIDOS QUE TE CRITICAN SEGURO NI TEABAJAN
MIAMI TIENE MUCHO PARA ENSEÑAR Y PONER EN PRACTICA EN CARTAGENA
Transmisión de conocimientos.. 
Nos creen pendejos estos berracos.. 
Jajajaja, que conchudez
Este sujeto, D Turbay, escupió EL DÍA CÍVICO; pero reveló los Viles de la tradición.
TODO para sus Vicios,Lujos,Despilfarros..
El resto de la población a SUDAR y padecer sus arbitrariedades.
Sus burócratas ofician de lamezuelas;
El resto de la población son sus ESCLAVOS.","Ya eso lo sabíamos , el Dau lo dijo en un video con Razón le daba igual día cívico o no, lo que hizo fue salar a la selección Colombia",ya eso lo sabíamos dau lo dijo video razón le daba igual día cívico no lo que hizo fue salar a selección colombia,Agenda bilateral  Cartagena    EstadosUnidos  primera jornada Transmisión conocimiento experiencias tener Cuerpo Salvavidas talla internacional AVANZAMOS  esa su agenda justificación viajar a Estados Unidos plata cartageneros decir q partido selección su viaje a Miami fue solo coincidencia Señor deje d burlarse tan descaradamente pueblo  cruz roja seccional Bolivar hay grupo que necesita estos conocimientos  Jajajaj busco cualquier pendejda justificar su día   civico  QuinteroCalle    ve pa que te enseñen Administrar ciudad   jajaja  Nojodaaaaaaaa hay que ver todo show Resultados salida red hay que justificar Wao  Caballo  Tan marica Dumek  No contaba su astucia  Mejor me jajjajajajaja  EXCELENTE DUMEK ARDIDOS QUE TE CRITICAN SEGURO NI TEABAJAN  MIAMI TIENE MUCHO ENSEÑAR PONER PRACTICA CARTAGENA  Transmisión conocimientos  Nos creen pendejos estos berracos  Jajajaja que conchudez  sujeto D Turbay escupió DÍA CÍVICO pero reveló Viles tradición  TODO sus Vicios Lujos Despilfarros  resto población a SUDAR padecer sus arbitrariedades  Sus burócratas ofician lamezuelas  resto población sus ESCLAVOS,Salvavidas,Cooperación internacional,1,1,Muy negativo,Muy negativo
