Tweet ID,Fecha de Publicación,Tweet Texto,Comentario
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Hoy más de 200 familias están sin casa.
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Gracias por el apoyo a la Familia
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Excelente, Joda Tenemos Alcalde, Pero Que El Vuelo Sea Directo Al Estadio, Ese Pelao Se Prueba Y Juega Fácil En El Real Gran Lider"
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Primera vez en toda la historia de Cartagena que tienen un alcalde tan eficiente, un alcalde que entiende el clamor de los cartageneros, un alcalde serio."
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Felicitaciones Cartageneros, por fin eligieron bien. este es el fichajazo de"
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Dumek de Nazareth, cumplidor de milagros, salvador de los más necesitados."
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Que bien! Dios permita que consiga una oportunidad aquí en Colombia
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Llevelo al equipo alcalde ese jugador es muy buenoo
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Ay Dumek Turbay, quédate pa siempre en el corralito de piedra!"
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Ajoooo alcalde necesito pagar el Colombo, hasta el sábado hay plazo"
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Excelente Turbay …….
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Ponlo a jugar en el Real Cartagena mi alcalde querido
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",De una pa el real
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Excelente
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Mi alcalde el mejor
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","La importancia de la educación financiera, como es que un futbolista profesional que ya ha estado en y no tiene para un tiquetes de avión ?"
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",A ese cuento le hace falta un pedazo…
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Te amamos dume
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Usted es un señor crack, no me cansaré de decirlo."
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Alcalde, usted es un ejemplo de administración pública."
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Ese es mi alcalde un gran gobernate y ser humano .
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Compa se había ganado mi respeto, ahora se gano mi admiración usted es la monda con traki traki gracias por ese gesto con el paisano juega bien de paso, que dios le bendiga grandemente y lo acompañe en todo su andar."
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Y si es de Corozo mucho mejor
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Dios bendiga al pueblo de Venezuela!
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","Hasta en lanchas, los venezolanos llegan a su país por el lago de Maracaibo, para votar este domingo en las elecciones presidenciales."
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ",Ni por tierra ni por aire los están dejando entrar.
1811110191058014270,2024-07-10,"Díganle al futbolista profesional Duván Balseiro, varado en Dubai, que en breve tendrá sus tiquetes de regreso a su casa. Puede estar tranquilo.
Y si le decimos a 
http://
 algo así para apoyarle su gira a España 
 jajajaja
Felicitaciones ","La plaza entera coreó tus canciones y nos alegraste el alma,"
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Dónde están que allá les caigo.
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","Ya que le van a hablar seguramente de la ""ilegalidad"" de plataformas como Uber o inDrive, recuerdele que ellos (taxistas) siguen cobrando $15mil del centro a Bocagrande, y que siguen haciendo servicio ""colectivo"" lo cual es ilegal. Así que no anden muy alzaditos."
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","Lo haré. Exigen mucho pero, ¿Qué dan?"
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Me gusta este mensaje…
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Excelente esa es la Actitud alcalde
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Alcalde pero si ellos son más ilegales que los indriver
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","Que mejoren el servicio. No quieren competencia, pero tampoco hacen nada por mejorar el servicio y por esto es que nadie apoya nunca una movilización de taxistas, al contrario, los rechazan."
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Quieren hacer colectivo y decir “para allá no voy” y el usuario sujeto a ese monopolio. Esa pelea tiene que darla alcalde!
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",YO TAXI AMARILLO NI SUCIO DE MYERDA LO TOMO
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","Que tengan carros limpios y bien cuidados, de eso también hay que exigirles."
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","Taxímetro ya, alcalde"
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Bello mi alcalde
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","El servicio de taxis es pésimo, y creen que debemos estar a su favor, mal servicio, carros viejos, no cambian de ese modelo zapatico que es uno de los más peligrosos, gente grosera, mal educada, en fin y ellos igual usan Indriver"
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Curiosamente muchos de ellos también usan la plataforma de Indriver. Ayer tomé uno del bosque a Bocagrande y estaba de Indriver. Me contaba que le iba mejor así que haciendo carreras como taxi normal. Entonces de que se quejan?
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Felicito a ambos .  A los taxistas por defender sus derechos a través de los mecanismos constitucionales . Art : 37. Y a usted por tener la buena intención de dialogar y llegar a buenos términos con ese gremio de
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Arriba InDriver
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","Abajo los taxistas, me quede más de 30 minutos en la castellana parando taxis para que me llevaran a mi casa y todos con una tarifa del 50% superior a la habitual! Ladrones, Mala Caras, Chambones!"
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ","Recuerdeles de paso que andan a altas velocidades y haciendo giros prohibidos en la bodeguita, ralentizan el semáforo de camellón de los mártires y de paso que andan mal vestidos y esos carros vueltos miseria"
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Los carros particulares también están cobrando caro y son ilegales
1811110956224651487,2024-07-10,"Nuestro gobierno siempre estará dispuesto a escuchar y a trabajar en equipo. Con nosotros no hay necesidad de protestas, nuestra estrategia siempre es y será el díalogo sincero y constructivo. ",Como tiene que ser
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",De antemano anuncio junto a la
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Con el liderazgo de la
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Hechos de sicariato y feminicidio como los ocurridos en los últimos dias nos llenan de tristeza y empañan el ambiente de tranquilidad, por el que seguiremos luchando sin tregua ni descanso en aras de garantizar la seguridad de todos los cartageneros."
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Los criminales no nos van a amedrentar. Tenemos toda la capacidad y entera disposición para enfrentarlos con decisión y contundencia.
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","A los amigos y familiares de Emperatriz, toda nuestra solidaridad y condolencias. Este gobierno no descansará hasta encontrar a los responsables."
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Gracias alcalde
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Lo haremos. Compromiso INCLAUDICABLE.
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Mano dura, más controles policiales"
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Contundente con la criminalidad alcalde, bien."
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Emperatriz no merecía esto, una mujer muy noble e inocente, trabajadora. Justicia para ella, increíble que esto pueda pasar en las calles de esta ciudad. Una partida muy dura para familiares y amigos. dejen de usar el término feminicidio de manera arbitraria por favor"
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Vayan duros contra las motos por favor son el h p problema en la ciudad
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Es lamentable que el crimen siga cobrando la vida de personas inocentes en la ciudad. Necesitamos acciones más contundentes para prevenir homicidios (regulación de porte de armas, intervención social, políticas públicas desde abrriba). Ahora se pide justicia para Emperatriz."
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Alcalde la recompensa está muy buena pero le propongo,diseñar una estrategia y es la siguiente:"
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Cero tolerancia con esos criminales alcalde le quieren opacar su gran gestión.
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Es necesario la prohibición del parrillero hombre en toda la ciudad, hay que recordar que el día sin moto se bajaban todos los índices de criminalidad y accidentalidad, los autores de sicariato se mueven con mucha facilidad en motocicletas"
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Toda medida será ineficiente sino se regulan las motos !!
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Vaya con toda la contundencia posible a por los asesinos, alcalde , pero no lo califique de ""feminicidio"" por favor. Es un asesinato más de esa escoria de la sociedad, pero no vayamos a sexualizar los asesinatos, por favor. Es grotesco."
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Urgente convocar todas las fuerzas de seguridad
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Ya basta con tanta preferencia con las moto foco de inseguridad no se tire su buena gestion
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","No vas a acabar nada, porque eres incapaz de tocar a las motos. Por los andenes, por los paseos peatonales, por los puentes en contravía… como les de la gana van atracando, robando y matando. Si no acabas con el lío de las motos, no avanzas un paso."
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Totall alcalde hay que tener más seguridad en cartagena y recuperar la seguridad en la cuidad
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Solicite cuerpo policial de inteligencia, ojalá cartageneros que conozcan la ""jugada"""
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","La policía sabe que las tiendas y distribuidores de alimentos, y bebidas sufren extorsiones. Deben trabajar en eso"
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ","Puedes hacer 50 consejos de seguridad al día pero mientras sigan dándole vía libre a las motos para que hagan lo que quieran esta ciudad no avanzará, todo lo malo que pasa en Cartagena tiene que ver con las motos, es hora de ponerse los pantalones y acabar ese problema."
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",No hay nada que evaluar que te cuesta mandar a preguntar en el negocio QUE IBA A MATAR AL DUEÑO POR EXTORSION Y LA COGIERON FUE A ELLA POR ESTAR EN EL LIGAR EQUIVOCADO ESO FUE TODO FIN
1811550190790119677,2024-07-11,"A raíz del lamentable asesinato este jueves de la preventista y comunicadora social, Emperatriz Alquerque, a manos de sicarios en el barrio El Socorro, hemos convocado de manera urgente a un Consejo de seguridad ampliado para evaluar este y otros casos de feminicidio en la ciudad, y anunciar acciones que conduzcan a la captura de los asesinos, y que refuercen la seguridad en los territorios, tal como se ha venido haciendo desde el 1 de enero en 
#Cartagena
. ",Ese asesinato no es un feminicidio alcalde
